2025-09-24 00:15:48 | INFO | Message 36: tech = 0.78
2025-09-24 00:16:47 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:16:47', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-24 00:16:48 | INFO | Message 66: other = 0.62
2025-09-24 00:16:49 | INFO | {'message': 'I just shared Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:49', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-24 00:16:49 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:49', 'category': 'tech', 'sentiment': 0.4, 'keyword_mentioned': 'Python', 'message_length': 38}
2025-09-24 00:16:50 | INFO | Message 67: tech = 0.4
2025-09-24 00:16:51 | INFO | {'message': 'I just tried recipe! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:16:51', 'category': 'food', 'sentiment': 0.83, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:16:51 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried recipe! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-24 00:16:51', 'category': 'food', 'sentiment': 0.83, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-24 00:16:52 | INFO | Message 68: food = 0.83
2025-09-24 00:16:53 | INFO | {'message': 'I just shared a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:16:53', 'category': 'other', 'sentiment': 0.86, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-24 00:16:53 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:16:53', 'category': 'other', 'sentiment': 0.86, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-24 00:16:54 | INFO | Message 69: other = 0.86
2025-09-24 00:16:55 | INFO | {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:55', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:16:55 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:55', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-24 00:16:56 | INFO | Message 70: other = 0.87
2025-09-24 00:16:58 | INFO | {'message': 'I just tried Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:58', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:16:58 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:16:58', 'category': 'tech', 'sentiment': 0.56, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-24 00:16:58 | INFO | Message 71: tech = 0.56
2025-09-24 00:17:00 | INFO | {'message': 'I just loved game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:00', 'category': 'gaming', 'sentiment': 0.99, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-24 00:17:00 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:00', 'category': 'gaming', 'sentiment': 0.99, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-24 00:17:00 | INFO | Message 72: gaming = 0.99
2025-09-24 00:17:02 | INFO | {'message': 'I just saw a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:02', 'category': 'humor', 'sentiment': 0.69, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-24 00:17:02 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:02', 'category': 'humor', 'sentiment': 0.69, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-24 00:17:02 | INFO | Message 73: humor = 0.69
2025-09-24 00:17:04 | INFO | {'message': 'I just found JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:04', 'category': 'tech', 'sentiment': 0.48, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-24 00:17:04 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found JavaScript! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:04', 'category': 'tech', 'sentiment': 0.48, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-24 00:17:04 | INFO | Message 74: tech = 0.48
2025-09-24 00:17:06 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:06', 'category': 'tech', 'sentiment': 0.12, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:17:06 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:06', 'category': 'tech', 'sentiment': 0.12, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:17:06 | INFO | Message 75: tech = 0.12
2025-09-24 00:17:08 | INFO | {'message': 'I just tried game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:08', 'category': 'gaming', 'sentiment': 0.73, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:17:08 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:08', 'category': 'gaming', 'sentiment': 0.73, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:17:08 | INFO | Message 76: gaming = 0.73
2025-09-24 00:17:10 | INFO | {'message': 'I just shared recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:10', 'category': 'food', 'sentiment': 0.16, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-24 00:17:10 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:10', 'category': 'food', 'sentiment': 0.16, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-24 00:17:10 | INFO | Message 77: food = 0.16
2025-09-24 00:17:12 | INFO | {'message': 'I just shared game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:12', 'category': 'gaming', 'sentiment': 0.92, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-24 00:17:12 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:12', 'category': 'gaming', 'sentiment': 0.92, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-24 00:17:12 | INFO | Message 78: gaming = 0.92
2025-09-24 00:17:14 | INFO | {'message': 'I just saw game! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:14', 'category': 'gaming', 'sentiment': 0.66, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-24 00:17:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw game! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:14', 'category': 'gaming', 'sentiment': 0.66, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-24 00:17:14 | INFO | Message 79: gaming = 0.66
2025-09-24 00:17:16 | INFO | {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:16', 'category': 'other', 'sentiment': 0.69, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 00:17:16 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared an app! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-24 00:17:16', 'category': 'other', 'sentiment': 0.69, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-24 00:17:16 | INFO | Message 80: other = 0.69
2025-09-24 00:17:18 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:18', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:17:18 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:18', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-24 00:17:18 | INFO | Message 81: tech = 0.99
2025-09-24 00:17:20 | INFO | {'message': 'I just loved a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:20', 'category': 'humor', 'sentiment': 0.86, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-24 00:17:20 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a meme! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-24 00:17:20', 'category': 'humor', 'sentiment': 0.86, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-24 00:17:20 | INFO | Message 82: humor = 0.86
2025-09-24 00:17:22 | INFO | {'message': 'I just saw a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:22', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-24 00:17:22 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:22', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-24 00:17:22 | INFO | Message 83: other = 0.47
2025-09-24 00:17:24 | INFO | {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:24', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:17:24 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:24', 'category': 'gaming', 'sentiment': 0.27, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-24 00:17:24 | INFO | Message 84: gaming = 0.27
2025-09-24 00:17:26 | INFO | {'message': 'I just loved travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:26', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-24 00:17:26 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-24 00:17:26', 'category': 'travel', 'sentiment': 0.53, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-24 00:17:26 | INFO | Message 85: travel = 0.53
2025-09-24 00:17:28 | INFO | {'message': 'I just tried a movie! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-24 00:17:28', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 37}
